epoch,image_AUROC,image_F1Score,pixel_AUROC,pixel_F1Score,step,train_ae_epoch,train_ae_step,train_loss_epoch,train_loss_step,train_st_epoch,train_st_step,train_stae_epoch,train_stae_step
0,,,,,49,,1.0194834470748901,,9.066473007202148,,7.992154598236084,,0.05483543500304222
0,,,,,99,,0.5905627608299255,,9.836507797241211,,9.20000171661377,,0.045943647623062134
0,,,,,149,,0.5140444040298462,,7.66595983505249,,7.104671001434326,,0.047244470566511154
0,,,,,199,,0.7533482313156128,,7.225093841552734,,6.409274578094482,,0.06247078254818916
0,,,,,249,,0.3358551561832428,,4.6347198486328125,,4.221799373626709,,0.0770656019449234
0,,,,,299,,0.3846829831600189,,4.026862621307373,,3.5543718338012695,,0.08780783414840698
0,,,,,349,,0.2819288372993469,,2.6831703186035156,,2.3690927028656006,,0.03214886039495468
0,,,,,399,,0.48342302441596985,,4.941781520843506,,4.392421245574951,,0.06593721359968185
0,,,,,411,0.6214535236358643,,6.4081950187683105,,5.7118940353393555,,0.0748494416475296,
1,,,,,449,,0.7792086005210876,,5.7164812088012695,,4.831651210784912,,0.10562115907669067
1,,,,,499,,0.38375383615493774,,3.827104091644287,,3.3755922317504883,,0.06775818020105362
1,,,,,549,,0.6746234893798828,,3.2391529083251953,,2.470266819000244,,0.0942625030875206
1,,,,,599,,0.4285725951194763,,4.856197357177734,,4.373043060302734,,0.05458144098520279
1,,,,,649,,0.4481551945209503,,3.6342639923095703,,3.122860908508301,,0.06324800848960876
1,,,,,699,,0.29344093799591064,,2.005261182785034,,1.6416047811508179,,0.07021544128656387
1,,,,,749,,0.2377515733242035,,1.8592852354049683,,1.5793191194534302,,0.042214564979076385
1,,,,,799,,0.26581481099128723,,2.032994508743286,,1.7155559062957764,,0.051623858511447906
1,,,,,823,0.4010343849658966,,3.358396053314209,,2.889728546142578,,0.06763334572315216,
2,,,,,849,,0.30543673038482666,,3.2224371433258057,,2.859137773513794,,0.05786256119608879
2,,,,,899,,0.5724022388458252,,3.064763307571411,,2.4114160537719727,,0.08094510436058044
2,,,,,949,,0.25887128710746765,,3.6879093647003174,,3.3633182048797607,,0.06571990251541138
2,,,,,999,,0.37017935514450073,,1.7115949392318726,,1.243533968925476,,0.09788163006305695
2,,,,,1049,,0.30678990483283997,,1.643453598022461,,1.2573199272155762,,0.07934384047985077
2,,,,,1099,,0.2616271674633026,,1.5581129789352417,,1.2109837532043457,,0.08550207316875458
2,,,,,1149,,0.20381322503089905,,2.037168502807617,,1.7715309858322144,,0.0618242509663105
2,,,,,1199,,0.46883997321128845,,3.8027734756469727,,3.168334484100342,,0.16559912264347076
2,,,,,1235,0.3264284133911133,,2.5798451900482178,,2.1867048740386963,,0.06671222299337387,
3,,,,,1249,,0.21290680766105652,,1.8202401399612427,,1.57489013671875,,0.032443203032016754
3,,,,,1299,,0.2149769365787506,,1.6822171211242676,,1.4119206666946411,,0.05531950667500496
3,,,,,1349,,0.3519400954246521,,2.9213833808898926,,2.5088388919830322,,0.06060438230633736
3,,,,,1399,,0.2188386172056198,,1.6123814582824707,,1.3608016967773438,,0.03274112939834595
3,,,,,1449,,0.21194887161254883,,2.614034414291382,,2.3575997352600098,,0.04448583349585533
3,,,,,1499,,0.2131328284740448,,2.669175863265991,,2.4176383018493652,,0.03840459883213043
3,,,,,1549,,0.2552362382411957,,1.2757234573364258,,0.9501821398735046,,0.07030507922172546
3,,,,,1599,,0.22976548969745636,,2.643678903579712,,2.375058650970459,,0.03885485604405403
3,,,,,1647,0.28175675868988037,,2.273671865463257,,1.9271622896194458,,0.06475172936916351,
4,,,,,1649,,0.19780386984348297,,1.4014557600021362,,1.1486247777938843,,0.05502709373831749
4,,,,,1699,,0.3764449954032898,,2.7109808921813965,,2.267796277999878,,0.06673967093229294
4,,,,,1749,,0.22835519909858704,,2.40398907661438,,2.11928653717041,,0.0563473179936409
4,,,,,1799,,0.2306203842163086,,2.355933904647827,,2.0739991664886475,,0.051314279437065125
4,,,,,1849,,0.1548818200826645,,1.1668962240219116,,0.9552126526832581,,0.056801751255989075
4,,,,,1899,,0.25542330741882324,,1.5355392694473267,,1.204574465751648,,0.07554154843091965
4,,,,,1949,,0.3180095851421356,,2.834892988204956,,2.4236385822296143,,0.09324468672275543
4,,,,,1999,,0.37175309658050537,,2.3706064224243164,,1.9118108749389648,,0.0870424136519432
4,,,,,2049,,0.32884928584098816,,2.3734424114227295,,1.9649944305419922,,0.07959868013858795
4,,,,,2059,0.2535093426704407,,1.983961820602417,,1.6680692434310913,,0.062382690608501434,
5,,,,,2099,,0.2041901797056198,,2.748561382293701,,2.5035319328308105,,0.04083907976746559
5,,,,,2149,,0.12070624530315399,,0.9634695053100586,,0.8137300610542297,,0.02903318591415882
5,,,,,2199,,0.15599782764911652,,1.4127672910690308,,1.2209889888763428,,0.035780392587184906
5,,,,,2249,,0.19052089750766754,,1.3492674827575684,,1.0769743919372559,,0.08177222311496735
5,,,,,2299,,0.13988202810287476,,0.9819296598434448,,0.8084328770637512,,0.03361478075385094
5,,,,,2349,,0.350264310836792,,2.259803533554077,,1.8267794847488403,,0.08275967091321945
5,,,,,2399,,0.1358538568019867,,1.3446561098098755,,1.1681187152862549,,0.04068347066640854
5,,,,,2449,,0.27086907625198364,,1.0667871236801147,,0.7424633502960205,,0.05345473811030388
5,,,,,2471,0.2225578874349594,,1.7749799489974976,,1.4994456768035889,,0.05297725647687912,
6,,,,,2499,,0.12612128257751465,,0.893496036529541,,0.7470006346702576,,0.020374134182929993
6,,,,,2549,,0.18334557116031647,,1.2992392778396606,,1.0396536588668823,,0.07624008506536484
6,,,,,2599,,0.27033916115760803,,2.4048750400543213,,2.0792887210845947,,0.0552469827234745
6,,,,,2649,,0.21756483614444733,,1.1134674549102783,,0.8508294820785522,,0.04507312923669815
6,,,,,2699,,0.19462262094020844,,1.723598837852478,,1.3811595439910889,,0.1478167027235031
6,,,,,2749,,0.23006899654865265,,2.1619393825531006,,1.8836565017700195,,0.048213884234428406
6,,,,,2799,,0.21453136205673218,,2.1879918575286865,,1.9264118671417236,,0.04704850912094116
6,,,,,2849,,0.2641168534755707,,2.2584662437438965,,1.9453659057617188,,0.0489836223423481
6,,,,,2883,0.217420294880867,,1.7062784433364868,,1.432734489440918,,0.056123968213796616,
7,,,,,2899,,0.21773269772529602,,2.0767993927001953,,1.8196250200271606,,0.039441704750061035
7,,,,,2949,,0.19440816342830658,,2.1862497329711914,,1.9511772394180298,,0.04066433757543564
7,,,,,2999,,0.15115728974342346,,0.9527129530906677,,0.7547526359558105,,0.046803053468465805
7,,,,,3049,,0.2041083425283432,,1.8914088010787964,,1.6405048370361328,,0.046795573085546494
7,,,,,3099,,0.14357951283454895,,0.9905731081962585,,0.8038649559020996,,0.04312865808606148
